"","x"
"FOXC2-AS1",0.5626
"P3H2-AS1",0.0567
"LINC01651",0
"VPS13B",2.3182
"OR5P2",0
"GLUL",31.8928
"NAT10",6.7972
"MICC",0.0523
"GPHN",6.1062
"DAND5",0.0968
"PTGDR",0.8739
"RPL35AP23",0
"HSP90B2P",1.6909
"PSPC1",10.357
"ZNF890P",0.0556
"FAM237A",0
"MIR4258",0
"MCMDC2",0.2803
"PRKCH",4.1749
"ZDHHC11",0.5301
"VN2R19P",0
"H2BC6",1.6094
"MIR548AR",0
"B3GNT3",0.318
"P2RY11",1.1429
"FAM49A",6.4515
"TRDV1",0.0378
"RPL10L",0.085
"BTNL9",1.2776
"FAM242A",0
"LRRC15",82.6209
"MT-TC",201.8461
"SYNJ1",3.7036
"ARRDC1-AS1",3.5221
"MIR32",0
"LINC01348",0.0635
"LINC02562",0.1069
"CIART",9.3399
"MIR3907",0.0914
"LINC02224",0
"TPSB2",3.5744
"C10orf67",0.0165
"RNU6-448P",0.258
"HMMR",4.1983
"RNU6-842P",0
"MIR644A",0.8812
"SNRPGP8",0
"UBE2QL1",3.6167
"SNORA11D",0
"HSPA8P14",0.1377
"RNU1-32P",0
"HSPB2-C11orf52",0.1543
"SNORA48",0
"MTMR2",28.3613
"CHRNA5",0.644
"RNA5SP508",0
"DHX57",5.2558
